Date,Latitude,Longitude,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,WnvPresent,Sprayed,Avg Pos Dist,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise,Sunset,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc
2007-07-11,41.688324,-87.676709,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.862292,-87.64886,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.862292,-87.64886,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.720848,-87.666014,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.731922,-87.677512,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.731922,-87.677512,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.731922,-87.677512,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.999129,-87.795585,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.01743,-87.68776899999997,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.01743,-87.68776899999997,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.98196400000001,-87.812827,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.98196400000001,-87.812827,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.944869,-87.832763,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.944869,-87.832763,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.944869,-87.832763,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.011601,-87.81150600000002,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.011601,-87.81150600000002,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.011601,-87.81150600000002,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.94983,-87.69845699999998,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.979243,-87.750938,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.979243,-87.750938,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.986921,-87.689778,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.986921,-87.689778,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.801498,-87.763416,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.906638,-87.701431,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.723195,-87.64997,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.723195,-87.64997,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.868077,-87.666901,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.868077,-87.666901,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.869216,-87.627561,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.869216,-87.627561,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.662014,-87.72460799999998,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.662014,-87.72460799999998,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.662014,-87.72460799999998,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.961743,-87.76007,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.953067,-87.776792,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.953067,-87.776792,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.878114,-87.629798,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.878114,-87.629798,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.958271,-87.702575,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.958271,-87.702575,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.958271,-87.702575,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.006858,-87.675919,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.916265,-87.800515,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.916265,-87.800515,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.682587,-87.707973,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.682587,-87.707973,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.682587,-87.707973,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.725517,-87.61425799999998,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.948167,-87.730698,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.948167,-87.730698,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.953705,-87.733974,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.964242,-87.757639,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.990284,-87.797127,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.990284,-87.797127,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.008314,-87.77792099999998,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.008314,-87.77792099999998,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,42.008314,-87.77792099999998,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.921177,-87.79518,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.857402,-87.694991,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.857402,-87.694991,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.868142,-87.696269,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.868142,-87.696269,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.721474,-87.648064,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.869107,-87.69629300000003,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.869107,-87.69629300000003,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.719059,-87.675088,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.719059,-87.675088,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.923738,-87.785288,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.923738,-87.785288,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.970248,-87.787992,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.970248,-87.787992,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.89923,-87.716788,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.89923,-87.716788,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.89923,-87.716788,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.692555,-87.598865,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.692555,-87.598865,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.692555,-87.598865,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.903002,-87.68826700000002,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.903002,-87.68826700000002,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.96272800000001,-87.748367,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.836644,-87.677737,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.837085,-87.729384,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.911824,-87.726737,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.823065,-87.67837800000002,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.823065,-87.67837800000002,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.801179,-87.679447,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.801179,-87.679447,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.800737,-87.71188000000002,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.778297,-87.752411,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.778297,-87.752411,1,0,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.77166,-87.703047,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.759346,-87.745602,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.768388,-87.678649,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.768388,-87.678649,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.797616,-87.797894,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.781416,-87.77653199999997,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.773215,-87.60088,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.773215,-87.60088,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.822536,-87.66634300000003,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.794781,-87.615989,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.778748,-87.586427,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.766202,-87.562889,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.766202,-87.562889,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.754676,-87.612922,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.754676,-87.612922,0,0,1,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-11,41.821582,-87.62779599999998,0,1,0,0,0,1.0,75.5,57.5,66.5,51.5,58.5,0.0,2.0,0.0,29.535,30.22,9.05,4.0,9.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
